K_1	K_2	mean_K	sd_K	tot_K	H_1	H_2	Hsd_1	Hsd_2	mean_H	sd_H	tot_H	GW_1	GW_2	GWsd_1	GWsd_2	mean_GW	sd_GW	tot_GW	NGW_1	NGW_2	NGWsd_1	NGWsd_2	mean_NGW	sd_NGW	R_1	R_2	Rsd_1	Rsd_2	mean_R	sd_R	tot_R	FST_2_1	DMUSQ_2_1	
9.4	14.6	12	3.67696	22	0.859476	0.907308	0.0446395	0.0410748	0.883392	0.0338223	0.937207	0.754022	0.601404	0.266386	0.2378	0.677713	0.107917	0.635905	0.295068	0.43485	0.15982	0.177741	0.364959	0.0988407	15.4	27.9	13.2849	14.0194	21.65	8.83883	37.8	0.103229	533.626	
18	13.8	15.9	2.96985	22.7	0.947379	0.914744	0.0159729	0.0234323	0.931061	0.0230767	0.941745	0.441555	0.685563	0.207922	0.23686	0.563559	0.17254	0.518736	0.41145	0.333689	0.220235	0.210213	0.372569	0.0549848	50.8	24	27.8799	17.088	37.4	18.9505	55.9	0.026259	35.9555	
21.8	22.1	21.95	0.212132	40.7	0.969758	0.960513	0.0128569	0.0118862	0.965135	0.00653737	0.97813	0.260469	0.363183	0.195221	0.186322	0.311826	0.0726297	0.302721	0.164691	0.173172	0.0957611	0.108135	0.168932	0.00599701	141.5	96.1	106.499	91.6448	118.8	32.1026	173.1	0.0272317	11789	
15.3	14.7	15	0.424264	21.9	0.933669	0.91859	0.0274544	0.0269078	0.92613	0.0106629	0.937011	0.262084	0.265915	0.172601	0.153291	0.264	0.00270852	0.349742	0.243126	0.231382	0.146725	0.131649	0.237254	0.00830476	81	76.8	43.138	45.0402	78.9	2.96985	82.8	0.0247171	189.528	
10.7	7.9	9.3	1.9799	12.8	0.883266	0.788462	0.0459596	0.0739576	0.835864	0.067037	0.860955	0.747925	0.710119	0.149222	0.190155	0.729022	0.0267331	0.821305	0.702342	0.509406	0.163176	0.106794	0.605874	0.136427	13.8	11	3.67575	4.18994	12.4	1.9799	15	0.0683456	6.03877	
18.9	27.8	23.35	6.29325	43.2	0.958871	0.977436	0.0120669	0.00916963	0.968153	0.0131274	0.981182	0.297964	0.173329	0.244765	0.154371	0.235646	0.0881306	0.158235	0.0695686	0.102227	0.0253476	0.0345722	0.0858977	0.0230928	146.4	249.3	139.626	142.217	197.85	72.7613	303.7	0.0240629	8431.11	
15.4	13.7	14.55	1.20208	18.8	0.939919	0.901538	0.0213959	0.0366865	0.920729	0.0271394	0.927347	0.690994	0.758663	0.160162	0.142941	0.724828	0.0478492	0.793363	0.652321	0.592809	0.166656	0.173022	0.622565	0.0420813	23.6	18.1	12.9718	7.47514	20.85	3.88909	25.1	0.0187964	6.85251	
22.3	27.4	24.85	3.60624	42.5	0.973589	0.974487	0.00774746	0.0152708	0.974038	0.000635314	0.980556	0.144819	0.163343	0.064454	0.049041	0.154081	0.0130989	0.24808	0.13433	0.158625	0.0561687	0.0482277	0.146478	0.0171788	183.1	187.7	83.5097	81.8441	185.4	3.25269	192.6	0.0130824	768.777	
20.3	22.8	21.55	1.76777	35.7	0.963105	0.962564	0.0118725	0.0123976	0.962834	0.000382358	0.971479	0.204025	0.450873	0.149018	0.232872	0.327449	0.174548	0.333867	0.198713	0.217256	0.14611	0.15776	0.207985	0.0131117	186.6	86	171.635	104.54	136.3	71.1349	191.2	0.0176747	14876.7	
18.4	16.1	17.25	1.62635	24.7	0.95625	0.931923	0.0144153	0.0252423	0.944087	0.0172017	0.947809	0.549391	0.665653	0.142945	0.154793	0.607522	0.0822094	0.693309	0.518497	0.455451	0.116052	0.118196	0.486974	0.04458	34.5	24.8	9.80079	8.6641	29.65	6.85894	36	0.0107139	21.1095	
21.4	19.4	20.4	1.41421	32.3	0.96875	0.942821	0.0182383	0.0237339	0.955785	0.0183349	0.966119	0.253762	0.438912	0.137054	0.245638	0.346337	0.130921	0.384956	0.246659	0.249694	0.124877	0.18842	0.248177	0.00214624	107.4	70.1	60.7402	63.7573	88.75	26.3751	108.7	0.0241271	361.818	
19.4	27.4	23.4	5.65685	40.1	0.962298	0.976282	0.0105427	0.0104723	0.96929	0.00988794	0.9777	0.0948713	0.129469	0.0502693	0.0507835	0.11217	0.0244642	0.180625	0.0916114	0.121178	0.0504401	0.0458056	0.106394	0.0209064	261.2	258.5	144.404	148.751	259.85	1.90919	273	0.0154237	3326.9	
19.1	29.4	24.25	7.2832	44.4	0.953427	0.981154	0.015397	0.00636881	0.967291	0.0196055	0.981534	0.0677739	0.095138	0.0307762	0.0434753	0.0814559	0.0193493	0.140684	0.0596239	0.0933279	0.0248455	0.0435253	0.0764759	0.0238323	347.9	373.8	170.894	174.841	360.85	18.3141	384	0.0254264	7321.75	
20.9	25.5	23.2	3.25269	41.5	0.966129	0.972436	0.0162351	0.00748168	0.969282	0.00445963	0.98036	0.151175	0.238603	0.101692	0.172707	0.194889	0.0618211	0.258547	0.130905	0.161353	0.0811047	0.102133	0.146129	0.0215304	211.4	172.2	137.206	134.196	191.8	27.7186	222.6	0.0215941	1795.73	
17.1	18	17.55	0.636396	29.5	0.944355	0.937051	0.0185318	0.0270783	0.940703	0.00516439	0.961463	0.339671	0.352289	0.131704	0.121622	0.34598	0.00892198	0.49729	0.301185	0.302088	0.133161	0.102507	0.301636	0.000638094	56.8	56.4	23.5174	23.4009	56.6	0.282843	65.6	0.0430388	92.4906	
23.4	26	24.7	1.83848	43.8	0.975605	0.972179	0.010212	0.0109797	0.973892	0.00242209	0.981534	0.200776	0.278773	0.0859674	0.191044	0.239774	0.0551519	0.324647	0.176455	0.196877	0.0834258	0.0953892	0.186666	0.0144407	140.6	134.7	72.1329	91.2689	137.65	4.17193	163.5	0.0158185	875.146	
16.9	16.6	16.75	0.212132	28.9	0.94879	0.926154	0.0123991	0.0211372	0.937472	0.0160064	0.955321	0.639414	0.640956	0.146474	0.263296	0.640185	0.00109081	0.600082	0.358065	0.346475	0.110367	0.0946687	0.35227	0.00819556	26.9	31.2	8.2253	18.4499	29.05	3.04056	49.8	0.0392288	289.14	
20.7	12.8	16.75	5.58614	26.7	0.965927	0.89859	0.0174071	0.0231358	0.932259	0.0476149	0.94507	0.418235	0.597213	0.168066	0.221941	0.507724	0.126557	0.526267	0.415307	0.261415	0.169498	0.127082	0.338361	0.108818	59.6	23.7	33.3773	10.5415	41.65	25.3851	60.1	0.034593	238.684	
20.5	17.4	18.95	2.19203	30.4	0.96129	0.942051	0.017648	0.0175869	0.951671	0.0136041	0.963106	0.215591	0.678358	0.122847	0.229468	0.446974	0.327225	0.295263	0.192677	0.169357	0.095834	0.0909202	0.181017	0.0164895	143.9	29	124.172	15.3551	86.45	81.2466	148.4	0.0256568	1738.73	
21.5	17.8	19.65	2.6163	34.6	0.972177	0.938333	0.00995894	0.0196065	0.955255	0.0239314	0.969053	0.30571	0.671476	0.165831	0.198296	0.488593	0.258635	0.457748	0.291242	0.245832	0.157229	0.184937	0.268537	0.0321098	95.9	27.4	64.1447	8.87193	61.65	48.4368	99.7	0.0319013	2529.92	
15.5	21.8	18.65	4.45477	31.5	0.935887	0.959359	0.0188843	0.0180406	0.947623	0.0165971	0.967371	0.185664	0.260715	0.0831462	0.133493	0.223189	0.0530693	0.324682	0.16078	0.224973	0.0663241	0.0927455	0.192877	0.0453911	108.3	111.8	70.0524	72.1769	110.05	2.47487	117.9	0.0372882	329.036	
10.9	10.8	10.85	0.0707107	13.1	0.889919	0.877949	0.0286104	0.0347118	0.883934	0.00846452	0.894601	0.774644	0.787818	0.209496	0.242476	0.781231	0.00931597	0.821036	0.690211	0.687479	0.209209	0.219894	0.688845	0.00193219	15.7	15.7	11.3436	11.7099	15.7	0	17.5	0.0250204	3.82128	
16.9	25.3	21.1	5.9397	35.2	0.943952	0.972692	0.0188124	0.00589217	0.958322	0.0203227	0.972144	0.207238	0.279363	0.229983	0.205401	0.243301	0.0509996	0.262429	0.130517	0.186541	0.128893	0.159566	0.158529	0.0396146	189.9	158	127.261	116.057	173.95	22.5567	218.2	0.0247096	5221.3	
23.1	26.3	24.7	2.26274	44.2	0.974395	0.974231	0.0129288	0.0103353	0.974313	0.000116243	0.981651	0.261603	0.299214	0.0984743	0.131127	0.280408	0.0265951	0.365882	0.192804	0.21564	0.0509067	0.033093	0.204222	0.0161479	95.9	100.2	31.5294	34.8227	98.05	3.04056	122.5	0.0148355	511.693	
16.5	14.5	15.5	1.41421	26.4	0.940927	0.918205	0.0142894	0.0288314	0.929566	0.0160671	0.954343	0.364677	0.639904	0.188415	0.22631	0.50229	0.194614	0.530892	0.347121	0.287541	0.181054	0.119881	0.317331	0.0421296	57.9	28.3	32.3503	23.5327	43.1	20.9304	60.5	0.0531126	1207.58	
22.7	21.1	21.9	1.13137	36.1	0.972984	0.955128	0.00547622	0.0147668	0.964056	0.0126259	0.972027	0.214152	0.486938	0.0929096	0.228827	0.350545	0.192889	0.325281	0.207922	0.193958	0.0973412	0.0986499	0.20094	0.00987377	124	79.8	55.8908	111.046	101.9	31.2541	139.5	0.0183016	337.858	
20.7	26.4	23.55	4.03051	42.7	0.963306	0.976538	0.0146561	0.00659423	0.969922	0.00935644	0.982081	0.103788	0.229026	0.0493868	0.217958	0.166407	0.0885568	0.17422	0.0843879	0.108563	0.0251564	0.0358927	0.0964753	0.0170941	234.7	205.4	95.5115	139.46	220.05	20.7182	269.5	0.0229201	7878.34	
13.3	17.3	15.3	2.82843	22.8	0.911895	0.939487	0.0290467	0.0146401	0.925691	0.0195105	0.94464	0.535932	0.597887	0.183053	0.17123	0.56691	0.0438089	0.691937	0.415671	0.541583	0.131043	0.158402	0.478627	0.0890336	27.8	31.3	15.397	14.1347	29.55	2.47487	34.1	0.036062	97.9235	
18.8	17.1	17.95	1.20208	27.9	0.956452	0.934744	0.0181626	0.0106143	0.945598	0.0153499	0.954108	0.145539	0.204836	0.0498878	0.117702	0.175187	0.0419295	0.216315	0.144343	0.133195	0.0482026	0.054228	0.138769	0.0078829	142	111.8	46.3441	59.8327	126.9	21.3546	142.6	0.0202019	320.867	
21.5	22.1	21.8	0.424264	36.7	0.969355	0.956282	0.00920478	0.0161881	0.962818	0.00924386	0.9732	0.206106	0.241602	0.0971408	0.120388	0.223854	0.0250991	0.319459	0.191599	0.195568	0.0831259	0.0807183	0.193584	0.00280693	120	110.3	44.0126	50.2572	115.15	6.85894	127.8	0.0225776	158.49	
22.2	24.6	23.4	1.69706	39	0.973387	0.969103	0.00864823	0.0143204	0.971245	0.00302962	0.976095	0.220738	0.26485	0.0697559	0.11065	0.242794	0.0311915	0.371772	0.213307	0.239227	0.0704725	0.097122	0.226267	0.0183284	107.6	104.1	31.1598	37.5838	105.85	2.47487	112.7	0.0103702	91.0092	
22.3	26	24.15	2.6163	38.7	0.970363	0.971538	0.0126462	0.00983463	0.970951	0.000831245	0.975274	0.194954	0.305527	0.11571	0.21566	0.25024	0.0781874	0.307274	0.18284	0.206349	0.103054	0.097545	0.194594	0.0166239	141.6	124.9	59.4684	74.0922	133.25	11.8087	147.9	0.00867644	466.78	
25.5	30.4	27.95	3.46482	51.7	0.983468	0.984615	0.0081647	0.00537171	0.984042	0.000811506	0.989437	0.108745	0.12343	0.0314267	0.0257987	0.116088	0.0103843	0.201363	0.100211	0.118462	0.0276979	0.0288252	0.109336	0.0129054	252.7	254.3	80.3216	54.7419	253.5	1.13137	269.9	0.0106985	281.838	
18	13.8	15.9	2.96985	22.1	0.95121	0.914103	0.0213959	0.0248966	0.932656	0.0262387	0.93572	0.320014	0.608041	0.192093	0.2035	0.464028	0.203666	0.376928	0.304647	0.246359	0.173644	0.155935	0.275503	0.0412159	88.9	26.1	88.1847	18.0274	57.5	44.4063	91	0.0110025	309.049	
17	17.3	17.15	0.212132	24.8	0.946371	0.940897	0.0168199	0.019653	0.943634	0.00387037	0.951839	0.428314	0.629204	0.177941	0.122318	0.528759	0.14205	0.57699	0.391413	0.413559	0.136109	0.172726	0.402486	0.0156601	50.6	27.7	39.1271	8.68012	39.15	16.1927	52.6	0.0177107	28.9821	
13.3	12.2	12.75	0.777817	16.3	0.915927	0.886282	0.0240447	0.0235938	0.901105	0.0209624	0.908412	0.749137	0.734672	0.147963	0.156329	0.741904	0.0102286	0.831627	0.684896	0.630702	0.149002	0.144516	0.657799	0.0383211	17.6	16.3	5.83476	4.49815	16.95	0.919239	19.2	0.0195922	7.42639	
16.5	17.6	17.05	0.777817	24.2	0.948992	0.932308	0.0103263	0.0247332	0.94065	0.0117975	0.949257	0.588283	0.648214	0.155734	0.23094	0.618249	0.0423779	0.728174	0.519262	0.550589	0.151213	0.164795	0.534925	0.0221515	29.5	31.1	10.6693	16.5156	30.3	1.13137	34.5	0.0199112	27.4855	
13	16.3	14.65	2.33345	21.8	0.901008	0.93141	0.0415087	0.011723	0.916209	0.0214976	0.939437	0.495897	0.513891	0.237283	0.22933	0.504894	0.0127238	0.605117	0.357523	0.460765	0.140103	0.17926	0.409144	0.0730028	39.6	44.5	39.3028	39.722	42.05	3.46482	46.5	0.0446613	49.841	
6	5.6	5.8	0.282843	6.8	0.716331	0.636538	0.112286	0.151285	0.676435	0.0564216	0.685211	0.914199	0.864921	0.0915324	0.124257	0.88956	0.0348452	0.925512	0.822294	0.782251	0.0860166	0.152391	0.802273	0.0283149	5.6	5.7	1.95505	2.31181	5.65	0.0707107	6.4	0.0381255	0.27052	
17.7	26.3	22	6.08112	43.2	0.946976	0.975641	0.0259769	0.00781011	0.961308	0.0202694	0.981612	0.347784	0.222112	0.211257	0.103383	0.284948	0.0888634	0.270618	0.11207	0.164519	0.0378858	0.0437712	0.138294	0.0370872	78	135.7	56.9464	49.6254	106.85	40.8001	168	0.0372644	7174	
18.2	19.7	18.95	1.06066	27.9	0.950403	0.955385	0.0192256	0.0076399	0.952894	0.00352237	0.95982	0.456961	0.516174	0.139603	0.185519	0.486567	0.0418702	0.596852	0.392544	0.428057	0.109066	0.125555	0.4103	0.0251114	45.5	44.4	27.5328	27.7617	44.95	0.777817	51.2	0.0137227	30.6652	
20.2	21.1	20.65	0.636396	30.6	0.966734	0.956923	0.014762	0.0123148	0.961828	0.00693728	0.963459	0.261397	0.412876	0.200779	0.353641	0.337136	0.107112	0.394769	0.257393	0.290514	0.195681	0.247472	0.273954	0.0234207	148	132.6	124.689	129.085	140.3	10.8894	149.1	0.00453014	264.434	
14	20.7	17.35	4.73762	30.6	0.916734	0.953205	0.0210393	0.0169895	0.934969	0.0257891	0.963537	0.316538	0.270875	0.188008	0.165806	0.293707	0.0322885	0.344045	0.163445	0.235703	0.0953059	0.13011	0.199574	0.0510942	64.4	108.7	46.6266	67.3318	86.55	31.3248	114.5	0.0534212	1887.72	
22.4	19.1	20.75	2.33345	33.6	0.974395	0.945256	0.00672379	0.0229503	0.959826	0.0206042	0.968232	0.269746	0.373627	0.120333	0.238484	0.321687	0.0734545	0.394651	0.2637	0.225974	0.113143	0.100686	0.244837	0.0266764	99.2	73.9	46.996	44.6902	86.55	17.8898	100.8	0.020557	367.329	
18.3	22	20.15	2.6163	34.5	0.954435	0.959487	0.0219049	0.0112451	0.956961	0.00357209	0.97097	0.260266	0.421959	0.168863	0.209815	0.341112	0.114334	0.316324	0.169289	0.200201	0.0804543	0.0824867	0.184745	0.0218583	93.4	69.2	46.0584	45.4234	81.3	17.112	121.2	0.0278248	2675.35	
16.7	12	14.35	3.3234	20.3	0.941331	0.887564	0.0182432	0.0322589	0.914447	0.0380187	0.925469	0.423345	0.823977	0.163076	0.139465	0.623661	0.28329	0.51288	0.421732	0.305108	0.162312	0.120291	0.36342	0.0824659	47.4	14.1	29.9711	4.14863	30.75	23.5467	47.5	0.0299567	16.9423	
14.4	16.9	15.65	1.76777	22.8	0.924194	0.933846	0.0288619	0.0202638	0.92902	0.00682542	0.941784	0.391902	0.443968	0.287249	0.308316	0.417935	0.036816	0.508126	0.334003	0.394624	0.232234	0.296058	0.364313	0.0428652	62.1	62.1	49.4086	50.845	62.1	0	70.9	0.0255641	315.966	
15.7	19.8	17.75	2.89914	33	0.928629	0.947436	0.022635	0.0297308	0.938032	0.0132985	0.966041	0.13616	0.151424	0.0576506	0.0572574	0.143792	0.0107933	0.23692	0.116687	0.13927	0.0509424	0.0450816	0.127979	0.0159685	131.6	146.1	48.9653	58.2894	138.85	10.253	154	0.0541681	1776.28	
18.8	21.2	20	1.69706	36	0.955242	0.957949	0.0235656	0.0175661	0.956595	0.00191398	0.972613	0.277111	0.372498	0.19481	0.195693	0.324805	0.0674487	0.375765	0.206	0.218065	0.152429	0.121287	0.212033	0.00853159	95.8	75	51.959	46.4591	85.4	14.7078	120	0.0320482	2619.12	
17.5	19.5	18.5	1.41421	28.5	0.951411	0.945513	0.0106025	0.020183	0.948462	0.00417085	0.958099	0.21679	0.260621	0.171701	0.208836	0.238706	0.0309936	0.326214	0.212477	0.224916	0.171117	0.187538	0.218697	0.00879566	172.9	166.3	188.949	190.178	169.6	4.6669	175.3	0.0205735	335.796	
22.8	23.4	23.1	0.424264	35.9	0.974194	0.967051	0.0131967	0.00875912	0.970622	0.00505034	0.973748	0.208942	0.299573	0.115505	0.196305	0.254257	0.0640863	0.311192	0.201184	0.208771	0.11022	0.129318	0.204978	0.00536513	138	104.7	66.4781	59.6248	121.35	23.5467	140.6	0.00722059	159.759	
18.4	17.5	17.95	0.636396	24.7	0.956855	0.94141	0.0120669	0.0234697	0.949133	0.010921	0.952113	0.524016	0.727367	0.174422	0.14893	0.625691	0.143791	0.657301	0.504451	0.463589	0.18014	0.162007	0.48402	0.0288934	48.5	24.9	51.9621	11.1699	36.7	16.6877	50.6	0.0080686	44.2013	
22.3	17	19.65	3.74767	30.4	0.972782	0.931154	0.00887758	0.0221733	0.951968	0.0294357	0.957433	0.229042	0.296682	0.0548893	0.193103	0.262862	0.0478293	0.306323	0.224779	0.173311	0.0515182	0.0533857	0.199045	0.0363935	102.5	78.2	31.9592	42.0444	90.35	17.1827	104.2	0.0162278	135.044	
22.2	18.6	20.4	2.54558	33.1	0.970968	0.940769	0.0116479	0.0199605	0.955868	0.0213536	0.964593	0.250877	0.613644	0.10229	0.185336	0.432261	0.256515	0.362478	0.245548	0.204505	0.101794	0.0831674	0.225026	0.0290214	103.4	33.6	48.5048	17.1801	68.5	49.3561	105.5	0.0214027	816.684	
15.5	15.1	15.3	0.282843	19.7	0.941129	0.925641	0.0201344	0.0199349	0.933385	0.0109517	0.937872	0.715603	0.751917	0.12681	0.169736	0.73376	0.0256775	0.839662	0.671411	0.648455	0.14288	0.0937229	0.659933	0.0162329	21.4	20.7	6.60303	9.31009	21.05	0.494975	23.3	0.0113722	8.41723	
11.4	10.3	10.85	0.777817	13.8	0.883669	0.855128	0.0445687	0.0604969	0.869399	0.0201816	0.878834	0.789629	0.800717	0.123074	0.149444	0.795173	0.00784042	0.906995	0.750985	0.696569	0.116265	0.173558	0.723777	0.0384774	13.7	12.2	3.97352	3.01109	12.95	1.06066	14.4	0.0248329	2.78317	
8.6	6.6	7.6	1.41421	9.9	0.85121	0.770897	0.0399377	0.0691147	0.811054	0.0567893	0.821322	0.701919	0.594353	0.24344	0.221719	0.648136	0.0760605	0.712726	0.624589	0.493895	0.198471	0.179078	0.559242	0.0924142	14.1	12.7	9.71196	8.38053	13.4	0.989949	15	0.0354844	2.26266	
9.5	24	16.75	10.253	28.8	0.800806	0.969359	0.0861359	0.00909464	0.885083	0.119185	0.939632	0.235358	0.263013	0.137183	0.218197	0.249185	0.0195551	0.296361	0.105486	0.250392	0.0900516	0.196752	0.177939	0.102464	60.4	156.7	48.1807	105.177	108.55	68.0944	159.1	0.0911161	3362.58	
20.8	20.6	20.7	0.141421	31.7	0.967944	0.953974	0.0138855	0.0137079	0.960959	0.00987771	0.96561	0.253338	0.272123	0.258371	0.254587	0.26273	0.0132828	0.34932	0.236999	0.244712	0.231097	0.237382	0.240855	0.00545379	160.2	145.5	104.942	92.3017	152.85	10.3945	162.4	0.0112067	442.492	
22.6	27.5	25.05	3.46482	44.8	0.975605	0.976923	0.00918759	0.0109622	0.976264	0.000932135	0.983412	0.10229	0.161194	0.0740214	0.147394	0.131742	0.0416517	0.187817	0.0934191	0.119487	0.0628186	0.100036	0.106453	0.018433	313.2	282.9	190.513	203.226	298.05	21.4253	324.7	0.0142585	6539.11	
16.7	26.3	21.5	6.78823	38.9	0.938508	0.973846	0.0201669	0.00631554	0.956177	0.0249878	0.975978	0.12355	0.140936	0.072188	0.0477602	0.132243	0.0122936	0.19629	0.0835987	0.133445	0.0295703	0.0518287	0.108522	0.0352466	189.8	209.3	121.587	86.1859	199.55	13.7886	227.2	0.0357327	3943.88	
18.8	28.8	23.8	7.07107	43.8	0.953024	0.979103	0.0309001	0.00961396	0.966063	0.0184402	0.981221	0.231835	0.158745	0.310196	0.111659	0.19529	0.0516824	0.199147	0.093478	0.136616	0.0939044	0.115438	0.115047	0.030503	202.3	244.6	130.416	130.739	223.45	29.9106	284.2	0.0274329	8441.8	
25	23.7	24.35	0.919239	43	0.980444	0.962179	0.0119484	0.018083	0.971312	0.0129146	0.980595	0.11773	0.318177	0.0780332	0.234696	0.217953	0.141737	0.185701	0.106657	0.103475	0.0713943	0.0798831	0.105066	0.00225057	305.2	164	183.353	163.202	234.6	99.8435	322.1	0.020811	34723.7	
27.9	27.2	27.55	0.494975	50.7	0.990726	0.977179	0.00495674	0.00796754	0.983953	0.00957869	0.988498	0.0949318	0.118429	0.0222386	0.0506902	0.106681	0.0166152	0.168243	0.0929784	0.091814	0.0222683	0.0276968	0.0923962	0.000823371	313.9	263.8	105.893	100.807	288.85	35.426	320.3	0.0106878	1642.55	
9.3	14.9	12.1	3.9598	22.2	0.815726	0.919615	0.0957052	0.0241901	0.867671	0.073461	0.932394	0.557721	0.603857	0.325173	0.210248	0.580789	0.0326227	0.525882	0.229878	0.357699	0.138017	0.15355	0.293788	0.0903835	26	28.6	25.2938	18.4764	27.3	1.83848	53	0.118457	1452.2	
16.7	22.3	19.5	3.9598	36	0.944758	0.957692	0.0217601	0.016879	0.951225	0.00914589	0.97187	0.139224	0.365557	0.0571612	0.268471	0.25239	0.160041	0.229053	0.106208	0.142787	0.0308013	0.0472576	0.124498	0.0258652	138	109.8	59.6117	93.9643	123.9	19.9404	170.5	0.0400816	5478.14	
15.6	12.7	14.15	2.05061	19.3	0.938105	0.892821	0.0159332	0.0430722	0.915463	0.0320209	0.919875	0.551567	0.727739	0.230658	0.163075	0.639653	0.124572	0.621352	0.505942	0.418287	0.165728	0.171213	0.462114	0.0619815	32.9	17.7	15.8146	7.04036	25.3	10.748	34.1	0.0150809	6.07657	
20.7	20.3	20.5	0.282843	29.6	0.965726	0.959359	0.0132036	0.0146183	0.962542	0.00450203	0.965962	0.244631	0.514048	0.190593	0.274043	0.37934	0.190507	0.336487	0.244129	0.222935	0.190669	0.156635	0.233532	0.0149869	153.5	80.1	116.701	96.6637	116.8	51.9016	153.7	0.00779174	436.649	
18.9	16.2	17.55	1.90919	28.1	0.958065	0.924103	0.0165109	0.0220307	0.941084	0.0240147	0.955986	0.268424	0.386125	0.207716	0.226353	0.327275	0.0832269	0.377931	0.265588	0.231525	0.202364	0.191224	0.248556	0.0240862	118.5	67.1	75.0988	60.5116	92.8	36.3453	118.9	0.0345747	1235.71	
19.2	18	18.6	0.848528	28.1	0.955847	0.937308	0.0233857	0.0126405	0.946577	0.0131091	0.952504	0.250162	0.358632	0.101232	0.154943	0.304397	0.0767	0.356576	0.241126	0.228584	0.0901475	0.0967527	0.234855	0.00886854	86.2	56.2	32.5194	21.5809	71.2	21.2132	87.8	0.0145396	103.705	
20.7	19	19.85	1.20208	31.5	0.966129	0.940128	0.0117483	0.0276364	0.953129	0.0183854	0.960563	0.232972	0.313638	0.091665	0.192126	0.273305	0.057039	0.335288	0.225757	0.19523	0.096603	0.057179	0.210494	0.0215853	99.2	80.8	36.9979	47.4712	90	13.0108	104.2	0.0183744	177.309	
5.6	22.5	14.05	11.9501	25.6	0.627218	0.963077	0.209349	0.00998209	0.795147	0.237488	0.904695	0.669486	0.365846	0.364127	0.130619	0.517666	0.214706	0.406947	0.0888367	0.35994	0.0349426	0.126415	0.224388	0.191699	15	71.9	16.7465	39.7896	43.45	40.2344	72.6	0.181378	1067.84	
21	17.5	19.25	2.47487	30	0.968548	0.94141	0.012544	0.0150855	0.954979	0.0191896	0.962754	0.376526	0.497706	0.158837	0.186116	0.437116	0.0856875	0.508582	0.360206	0.306724	0.152204	0.14798	0.333465	0.0378179	69.4	42.7	42.7868	28.1111	56.05	18.8798	72.1	0.0191578	290.26	
16.4	16.3	16.35	0.0707107	22.8	0.938306	0.930256	0.0266319	0.0192659	0.934281	0.00569224	0.939124	0.559612	0.603771	0.201439	0.198534	0.581691	0.0312251	0.706959	0.519742	0.520388	0.184328	0.189364	0.520065	0.000457127	33.7	30.3	17.8266	15.0115	32	2.40416	35.3	0.0112111	9.01554	
22.8	24.8	23.8	1.41421	40.7	0.974597	0.970769	0.00872104	0.00841349	0.972683	0.00270648	0.978795	0.205866	0.352844	0.181834	0.223115	0.279355	0.103929	0.289825	0.176383	0.180939	0.163042	0.152555	0.178661	0.00322146	199.9	140.1	126.186	136.899	170	42.285	212.4	0.0128328	6357.57	
22.2	21.9	22.05	0.212132	36.1	0.972177	0.959872	0.00880351	0.0162848	0.966025	0.00870139	0.970423	0.151352	0.298459	0.059234	0.228764	0.224905	0.104021	0.238843	0.146575	0.146095	0.0532475	0.0630625	0.146335	0.000339229	169	107.3	69.9174	61.2264	138.15	43.6285	171.7	0.010442	1062.81	
18.8	19.3	19.05	0.353553	29.4	0.958669	0.947821	0.00743815	0.0139142	0.953245	0.00767129	0.961972	0.40267	0.511064	0.118874	0.118016	0.456867	0.0766461	0.590531	0.375817	0.393802	0.0865467	0.119503	0.384809	0.0127176	49.9	38.3	17.6915	8.73117	44.1	8.20244	52.2	0.0192162	24.176	
22.8	25.8	24.3	2.12132	42.1	0.975605	0.972436	0.0108551	0.00905035	0.97402	0.00224078	0.980516	0.134113	0.17817	0.115766	0.0930836	0.156141	0.0311526	0.20501	0.106914	0.127822	0.0441843	0.0769588	0.117368	0.0147845	233.6	197.1	123.571	140.854	215.35	25.8094	247.3	0.0135067	8750.28	
22.1	25.4	23.75	2.33345	44.7	0.972379	0.970897	0.0114858	0.0117665	0.971638	0.00104765	0.983685	0.127272	0.20037	0.0818192	0.134071	0.163821	0.0516883	0.192722	0.0987891	0.10856	0.0632569	0.0640896	0.103675	0.00690944	260.9	193.9	167.388	136.138	227.4	47.3762	306.4	0.0243285	27038	
18.1	24.1	21.1	4.24264	39.4	0.946573	0.965128	0.0201669	0.00856409	0.95585	0.0131208	0.975469	0.12849	0.174284	0.0477522	0.077184	0.151387	0.0323815	0.234725	0.108662	0.1446	0.0405652	0.0496145	0.126631	0.025412	173.7	174.2	121.994	113.266	173.95	0.353553	197.9	0.0372844	978.903	
22.6	20.3	21.45	1.62635	36.2	0.973185	0.951026	0.0136426	0.0142993	0.962106	0.0156694	0.968818	0.216406	0.197913	0.12907	0.0638439	0.20716	0.0130765	0.282898	0.177022	0.16182	0.0636816	0.0607055	0.169421	0.0107495	134.1	111.6	65.9553	40.1613	122.85	15.9099	142.5	0.0163123	575.261	
