S_1	S_2	prS_1	prS_2	mean_S	sd_S	tot_S	D_1	D_2	mean_D	sd_D	Pi_1	Pi_2	mean_Pi	sd_Pi	FST_2_1	PI_2_1	
32	10	32	10	21	15.5563	42	0.950827	-0.440679	0.255074	0.983943	12.0571	2.26769	7.16242	6.92219	0.97047	197.033	
3	16	3	16	9.5	9.19239	19	-0.641021	1.72101	0.539996	1.67021	0.72381	6.25538	3.4896	3.91141	0.976342	179.772	
21	17	21	17	19	2.82843	38	-0.607131	1.50429	0.448582	1.493	5.50476	6.35692	5.93084	0.602569	0.961028	155.156	
10	7	10	7	8.5	2.12132	17	-0.670917	-0.103615	-0.387266	0.401143	2.53333	1.77231	2.15282	0.538126	0.956551	47.1744	
41	39	40	38	40	1.41421	79	-0.826104	-1.21073	-1.01842	0.27197	10.1714	6.94154	8.55648	2.28388	0.984231	514.146	
24	12	24	12	18	8.48528	36	-0.262521	1.38381	0.560645	1.16413	6.91429	4.43692	5.6756	1.75176	0.772973	23.7744	
13	17	13	17	15	2.82843	30	-0.335308	1.58704	0.625865	1.3593	3.65714	6.46154	5.05934	1.98301	0.964709	154.213	
25	24	23	22	24.5	0.707107	47	0.0654592	-0.290879	-0.11271	0.251969	7.80952	5.78769	6.79861	1.42965	0.976633	278.997	
8	30	8	30	19	15.5563	38	-1.25923	-0.155504	-0.707365	0.780449	1.61905	7.53231	4.57568	4.18131	0.962742	144.446	
5	20	5	20	12.5	10.6066	25	-0.239445	-1.03003	-0.634738	0.559028	1.42857	3.73538	2.58198	1.63116	0.992142	369.677	
17	45	17	45	31	19.799	62	0.0223222	-1.3481	-0.662887	0.969033	5.25714	7.61231	6.43473	1.66535	0.98943	639.903	
23	67	22	66	45	31.1127	89	0.56441	1.32468	0.944543	0.53759	8.0381	23.5723	15.8052	10.9843	0.957008	416.621	
2	2	2	2	2	0	4	-1.49051	-1.22394	-1.35722	0.188495	0.266667	0.224615	0.245641	0.0297347	0.998019	121.01	
12	15	12	15	13.5	2.12132	27	-0.336859	-1.28395	-0.810405	0.669695	3.37143	2.47692	2.92418	0.632511	0.956305	64.1487	
1	38	1	38	19.5	26.163	39	0.23502	1.05911	0.647064	0.582717	0.342857	12.7569	6.54989	8.77807	0.980877	432.5	
61	47	60	46	54	9.89949	107	0.664672	0.02292	0.343796	0.453787	21.6381	12.3908	17.0144	6.53885	0.892387	147.159	
14	41	13	40	27.5	19.0919	54	-0.000792329	0.397849	0.198528	0.281882	4.30476	11.8738	8.0893	5.35215	0.98306	539.567	
78	25	76	23	51.5	37.4767	101	1.03908	-0.888886	0.0750948	1.36327	29.7048	4.96	17.3324	17.4972	0.937956	226.244	
49	31	46	28	40	12.7279	77	-0.376087	-1.06404	-0.720065	0.486458	13.7524	5.8	9.77619	5.62318	0.862155	63.7923	
3	21	3	21	12	12.7279	24	0.341551	-2.01125	-0.834851	1.66368	1.02857	2.43077	1.72967	0.991504	0.990871	210.954	
4	38	3	37	21	24.0416	41	1.26156	1.05911	1.16033	0.143154	1.71429	12.7569	7.2356	7.80832	0.981963	486.09	
23	23	23	23	23	0	46	-1.6424	1.02955	-0.306428	1.88935	4.26667	7.73538	6.00103	2.45275	0.981681	353.844	
41	9	41	9	25	22.6274	50	0.716514	-1.22635	-0.254919	1.37381	14.7238	1.45846	8.09114	9.38002	0.982554	358.223	
0	10	0	10	5	7.07107	10	0	-0.609747	-0.304874	0.431156	0	2.13231	1.06615	1.50777	0.990857	149.231	
7	33	6	32	20	18.3848	39	0.477227	0.191972	0.334599	0.201706	2.4381	9.09231	5.7652	4.70524	0.919775	82.7179	
0	28	0	28	14	19.799	28	0	0.15217	0.076085	0.1076	0	7.64	3.82	5.4023	0.956809	112.423	
9	20	9	20	14.5	7.77817	29	-0.214554	-0.0470905	-0.130822	0.118415	2.60952	5.17231	3.89092	1.81216	0.972628	155.031	
16	36	15	35	26	14.1421	51	-0.300718	-0.096871	-0.198794	0.144142	4.55238	9.19077	6.87158	3.27984	0.984864	496.621	
22	54	19	51	38	22.6274	73	0.0207463	0.456046	0.238396	0.307803	6.8	15.8338	11.3169	6.38789	0.971833	445.862	
3	2	3	2	2.5	0.707107	5	-0.948075	-1.22394	-1.08601	0.195063	0.628571	0.224615	0.426593	0.28564	0.997452	145.105	
13	14	13	14	13.5	0.707107	27	0.451488	-1.46115	-0.504832	1.35244	4.45714	2.11077	3.28396	1.65914	0.966504	88.459	
26	18	23	15	22	5.65685	41	-0.713699	0.367696	-0.173002	0.764662	6.62857	5.20615	5.91736	1.0058	0.988087	480.074	
15	15	15	15	15	0	30	0.260587	-0.523139	-0.131276	0.554178	4.91429	3.33846	4.12637	1.11428	0.950605	79.2385	
9	36	9	36	22.5	19.0919	45	1.02404	-0.0527671	0.485636	0.761416	3.52381	9.30154	6.41267	4.08547	0.982021	401.269	
23	20	22	19	21.5	2.12132	42	0.419518	-0.25757	0.080974	0.478774	7.79048	4.86462	6.32755	2.0689	0.9448	107.526	
23	45	23	45	34	15.5563	68	-0.427542	1.31815	0.445305	1.23439	6.34286	15.88	11.1114	6.74378	0.905224	130.223	
0	46	0	46	23	32.5269	46	0	0.49292	0.24646	0.348547	0	13.6154	6.80769	9.62753	0.988398	750.538	
28	20	28	20	24	5.65685	48	0.166062	-0.947943	-0.39094	0.787721	8.95238	3.85538	6.40388	3.60412	0.873242	45.4949	
3	20	3	20	11.5	12.0208	23	-0.395378	2.25556	0.930089	1.87449	0.8	8.53846	4.66923	5.47192	0.978156	262.736	
30	35	29	34	32.5	3.53553	64	-0.368237	-0.640159	-0.504198	0.192278	8.41905	7.60615	8.0126	0.574803	0.936106	123.713	
14	16	14	16	15	1.41421	30	-1.03542	-0.0120632	-0.523744	0.723626	3.18095	4.17846	3.67971	0.705345	0.99387	623.123	
12	5	12	5	8.5	4.94975	17	0.105503	0.313809	0.209656	0.147294	3.79048	1.45538	2.62293	1.65116	0.966308	68.3718	
17	8	17	8	12.5	6.36396	25	-0.448683	-1.93047	-1.18958	1.04778	4.64762	0.809231	2.72842	2.71415	0.960319	55.6026	
0	29	0	29	14.5	20.5061	29	0	0.503793	0.251897	0.356236	0	8.63385	4.31692	6.10505	0.958997	133.885	
7	17	6	16	12	7.07107	23	0.190459	0.713371	0.451915	0.369755	2.26667	5.35692	3.81179	2.18514	0.945006	76.8462	
8	16	8	16	12	5.65685	24	0.308795	-0.985153	-0.338179	0.91496	2.66667	3.01231	2.83949	0.244405	0.994098	489.341	
24	21	24	21	22.5	2.12132	45	0.144554	-0.885321	-0.370383	0.728232	7.6381	4.15077	5.89443	2.46591	0.966561	162.008	
2	9	2	9	5.5	4.94975	11	-0.512707	-1.10477	-0.80874	0.418654	0.495238	1.54769	1.02147	0.744198	0.992842	163.308	
11	23	11	23	17	8.48528	34	-0.447199	0.671602	0.112202	0.791112	2.99048	7.14154	5.06601	2.93524	0.988603	495.356	
47	15	46	14	31	22.6274	61	-1.55033	-0.898111	-1.22422	0.461189	9.2381	2.91385	6.07597	4.47192	0.960619	132.438	
27	9	27	9	18	12.7279	36	-0.0954119	-0.0608646	-0.0781383	0.0244286	8.11429	2.31385	5.21407	4.10153	0.982596	253.323	
9	10	9	10	9.5	0.707107	19	1.46271	-0.202446	0.63013	1.17744	3.84762	2.45846	3.15304	0.982283	0.976825	127.777	
5	8	5	8	6.5	2.12132	13	0.596253	-0.324626	0.135814	0.65116	1.80952	1.88	1.84476	0.0498342	0.993496	285.146	
10	27	9	26	18.5	12.0208	36	-0.0108636	-1.60531	-0.808086	1.12744	3.06667	3.99077	3.52872	0.653439	0.981393	196.533	
60	18	59	17	39	29.6985	77	0.774424	-0.0532832	0.360571	0.585278	21.7524	4.64615	13.1993	12.0959	0.923152	142.531	
25	14	23	12	19.5	7.77817	37	-0.419203	-1.07448	-0.746843	0.463353	6.91429	2.52308	4.71868	3.10505	0.984893	271.921	
33	12	33	12	22.5	14.8492	45	-0.228803	-0.731563	-0.480183	0.355505	9.6	2.46154	6.03077	5.04765	0.978548	235.103	
16	16	16	16	16	0	32	1.00558	0.804408	0.904993	0.142249	6.15238	5.15692	5.65465	0.703895	0.980186	278.431	
17	0	17	0	8.5	12.0208	17	2.15657	0	1.07828	1.52492	8.01905	0	4.00952	5.67032	0.973795	110.867	
45	13	45	13	29	22.6274	58	-0.558251	1.78381	0.612778	1.65608	12.0381	5.19077	8.61443	4.84179	0.971494	269.187	
16	9	16	9	12.5	4.94975	25	0.0725095	-0.0566722	0.00791864	0.0913453	5.00952	2.31692	3.66322	1.90396	0.991055	367.408	
11	43	10	42	27	22.6274	53	-0.4689	-1.38853	-0.928714	0.650275	2.97143	7.14462	5.05802	2.95089	0.9493	110.844	
18	10	18	10	14	5.65685	28	0.284609	-1.65874	-0.687066	1.37416	5.92381	1.29231	3.60806	3.27497	0.990477	310.89	
13	12	13	12	12.5	0.707107	25	0.0393567	0.896155	0.467756	0.605848	4.0381	3.98154	4.00982	0.0399917	0.932452	59.2513	
62	44	60	42	53	12.7279	104	0.0993486	-0.626878	-0.263765	0.51352	19.5048	9.62769	14.5662	6.98414	0.916434	158.89	
0	50	0	50	25	35.3553	50	0	-1.38083	-0.690413	0.976392	0	8.36923	4.18462	5.91794	0.98834	459.038	
10	2	10	2	6	5.65685	12	-0.175877	0.0460554	-0.0649107	0.15693	2.93333	0.535385	1.73436	1.69561	0.95073	28.641	
9	7	9	7	8	1.41421	16	0.765998	0.199315	0.482657	0.400705	3.33333	1.95385	2.64359	0.975445	0.992021	307.095	
70	121	56	107	95.5	36.0624	177	-0.554978	2.55586	1.00044	2.19969	18.781	52.3385	35.5597	23.7287	0.615301	100.49	
15	11	15	11	13	2.82843	26	-1.2724	1.45848	0.0930395	1.93102	3.14286	4.14769	3.64527	0.710526	0.990133	383.664	
40	66	39	65	53	18.3848	105	0.490094	1.24308	0.866587	0.532441	13.7143	22.8585	18.2864	6.46591	0.842667	123.267	
17	11	17	11	14	4.24264	28	-1.3171	-1.0566	-1.18685	0.184202	3.52381	1.96615	2.74498	1.10143	0.993521	389.967	
23	36	22	35	29.5	9.19239	58	0.999085	-0.801309	0.0988883	1.27307	8.78095	7.42154	8.10125	0.961251	0.960079	198.303	
3	9	3	9	6	4.24264	12	-1.31654	-0.111174	-0.713857	0.852323	0.514286	2.27692	1.3956	1.24637	0.96061	41.5179	
7	20	7	20	13.5	9.19239	27	-1.37083	0.700112	-0.335361	1.46438	1.33333	6.26462	3.79897	3.48694	0.9674	137.241	
25	3	25	3	14	15.5563	28	0.952288	1.44538	1.19884	0.348672	9.44762	1.24923	5.34842	5.79714	0.918881	52.7179	
23	46	22	45	34.5	16.2635	68	-0.18234	1.2266	0.522131	0.996272	6.7619	15.9385	11.3502	6.48881	0.958775	305.554	
9	1	9	1	5	5.65685	10	-0.44679	-0.310532	-0.378661	0.0963491	2.4381	0.212308	1.3252	1.57387	0.986821	77.0179	
51	4	51	4	27.5	33.234	55	1.10685	-0.405243	0.350806	1.06921	19.7143	0.889231	10.3018	13.3113	0.761068	34.3872	
21	29	21	29	25	5.65685	50	-0.607131	-0.603892	-0.605512	0.00229044	5.50476	6.36	5.93238	0.604745	0.937801	97.2077	
22	37	21	36	29.5	10.6066	58	-0.745852	-1.53454	-1.14019	0.557685	5.54286	5.74154	5.6422	0.140489	0.97418	219.577	
21	22	20	21	21.5	0.707107	42	1.2603	-1.21604	0.0221324	1.75104	8.4381	3.82769	6.13289	3.26005	0.960584	139.682	
43	36	41	34	39.5	4.94975	77	1.04654	1.38919	1.21786	0.24229	16.4571	12.9231	14.6901	2.49896	0.835956	86.959	
21	22	20	21	21.5	0.707107	42	1.32093	-0.887749	0.216592	1.56177	8.53333	4.35077	6.44205	2.95752	0.983048	345.756	
11	23	10	22	17	8.48528	33	-0.0999767	0.610399	0.255211	0.502312	3.29524	7.04	5.16762	2.64795	0.984255	361.274	
5	50	5	50	27.5	31.8198	55	-0.908004	0.222205	-0.3429	0.799179	1.12381	13.8646	7.49421	9.00911	0.88996	82.8205	
43	284	31	272	163.5	170.413	315	1.35485	2.22055	1.7877	0.612139	17.4095	116.009	66.7094	69.7205	0.690255	247.782	
16	3	16	3	9.5	9.19239	19	-0.238513	-1.73363	-0.98607	1.0572	4.62857	0.230769	2.42967	3.10972	0.985318	123.8	
13	11	13	11	12	1.41421	24	1.42562	-0.0136755	0.705971	1.01773	5.44762	2.87077	4.15919	1.82211	0.983378	228.685	
26	56	23	53	41	21.2132	79	1.46324	1.16092	1.31208	0.213771	10.8	19.1108	14.9554	5.8766	0.848755	105.579	
7	11	7	11	9	2.82843	18	1.46498	-0.148475	0.658254	1.14089	3.02857	2.75385	2.89121	0.19426	0.990976	316.131	
23	4	23	4	13.5	13.435	27	0.408372	-1.39336	-0.492495	1.27402	7.77143	0.501538	4.13648	5.14059	0.989492	296.992	
9	6	9	6	7.5	2.12132	15	0.740194	-0.150668	0.294763	0.629934	3.31429	1.49231	2.4033	1.28833	0.967048	65.3667	
17	24	17	24	20.5	4.94975	41	-0.654748	2.17463	0.75994	2.00067	4.38095	10.04	7.21048	4.00155	0.929622	113.077	
3	30	3	30	16.5	19.0919	33	-0.211146	0.65354	0.221197	0.611425	0.857143	9.24615	5.05165	5.93193	0.908078	66.7641	
3	8	3	8	5.5	3.53553	11	-1.31654	-1.93047	-1.6235	0.434113	0.514286	0.809231	0.661758	0.208558	0.991466	82.3846	
3	4	3	4	3.5	0.707107	7	0.771427	-0.836565	-0.0325692	1.13702	1.1619	0.72	0.940952	0.312474	0.992891	123.651	
2	9	2	9	5.5	4.94975	11	-0.0238069	0.0984467	0.0373199	0.0864464	0.609524	2.43077	1.52015	1.28781	0.994738	337.503	
6	7	6	7	6.5	0.707107	13	0.944017	-1.00727	-0.0316278	1.37977	2.34286	1.23077	1.78681	0.786365	0.960322	41.2205	
13	30	13	30	21.5	12.0208	43	0.189223	-1.26522	-0.537997	1.02844	4.19048	5.18154	4.68601	0.700787	0.993243	714.087	
31	38	31	38	34.5	4.94975	69	0.926319	-1.12526	-0.0994722	1.45069	11.6286	6.98462	9.30659	3.28377	0.978006	393.946	
47	23	47	23	35	16.9706	70	0.0545374	0.899722	0.47713	0.597636	14.6381	7.52	11.079	5.03325	0.965426	292.31	
8	7	8	7	7.5	0.707107	15	1.76278	-0.637595	0.562592	1.69732	3.6381	1.45231	2.5452	1.54559	0.992474	297.495	
2	25	2	25	13.5	16.2635	27	-1.00161	-0.148171	-0.574889	0.603471	0.380952	6.28615	3.33355	4.17561	0.990386	432.626	
17	38	17	38	27.5	14.8492	55	-0.463402	0.00185295	-0.230775	0.328985	4.62857	9.96308	7.29582	3.77207	0.935798	124.682	
19	42	18	41	30.5	16.2635	60	-1.40648	-2.1824	-1.79444	0.548654	3.82857	4.66769	4.24813	0.593348	0.991759	529.728	
24	44	23	43	34	14.1421	67	0.969417	0.411126	0.690272	0.394771	9.10476	12.7785	10.9416	2.5977	0.982977	672.721	
297	10	294	7	153.5	202.94	304	2.78055	-1.10158	0.839482	2.74508	148.59	1.73846	75.1645	103.84	0.693725	196.382	
29	15	29	15	22	9.89949	44	-1.46436	-0.490533	-0.977449	0.688603	5.80952	3.37538	4.59245	1.7212	0.953524	91.7359	
6	29	6	29	17.5	16.2635	35	-0.176221	0.272963	0.048371	0.317621	1.75238	8.16	4.95619	4.53087	0.939152	95.4923	
18	59	17	58	38.5	28.9914	76	-0.176455	0.285747	0.0546459	0.326826	5.29524	16.6092	10.9522	8.0002	0.978787	590.09	
1	22	1	22	11.5	14.8492	23	-1.15945	1.81966	0.330107	2.10655	0.133333	8.66462	4.39897	6.03253	0.975566	228.192	
166	15	161	10	90.5	106.773	176	-1.99668	2.13155	0.0674383	2.9191	27.9619	6.34462	17.1533	15.2857	0.887292	127.879	
15	0	15	0	7.5	10.6066	15	-0.448214	0	-0.224107	0.316935	4.09524	0	2.04762	2.89577	0.842744	9.86667	
43	23	41	21	33	14.1421	64	0.010596	-0.135164	-0.0622839	0.103068	13.2571	5.80308	9.53011	5.27082	0.97389	325.685	
25	11	25	11	18	9.89949	36	0.849168	-1.47164	-0.311236	1.64106	9.25714	1.60615	5.43165	5.41007	0.968159	137.669	
54	65	51	62	59.5	7.77817	116	0.852106	1.25536	1.05373	0.285142	19.8857	22.5692	21.2275	1.89753	0.861654	155.833	
48	11	47	10	29.5	26.163	58	1.96921	-0.22297	0.873119	1.5501	21.5238	2.68923	12.1065	13.3181	0.896373	93.5795	
9	12	9	12	10.5	2.12132	21	-1.8144	0.299764	-0.757319	1.49494	1.42857	3.42462	2.42659	1.41142	0.922555	34.7154	
9	21	9	21	15	8.48528	30	0.224114	0.671649	0.447882	0.316455	2.93333	6.52923	4.73128	2.54268	0.980391	266.685	
0	16	0	16	8	11.3137	16	0	-0.386921	-0.193461	0.273595	0	3.72923	1.86462	2.63696	0.992863	334.5	
20	15	20	15	17.5	3.53553	35	1.51044	-0.941586	0.284429	1.73385	8.41905	2.86462	5.64183	3.92758	0.984339	310.941	
8	25	8	25	16.5	12.0208	33	-1.1737	0.47568	-0.349009	1.16629	1.67619	7.40308	4.53963	4.04952	0.976352	225.397	
33	17	32	16	25	11.3137	49	-0.236742	-0.934183	-0.585462	0.493165	9.58095	3.27385	6.4274	4.4598	0.958628	134.654	
27	15	27	15	21	8.48528	42	-0.105007	-1.58284	-0.843924	1.04499	8.09524	2.13846	5.11685	4.21208	0.97583	177.703	
32	3	31	2	17.5	20.5061	34	0.395004	-0.216153	0.0894258	0.432154	10.7619	0.716923	5.73941	7.10287	0.973913	166.982	
11	8	11	8	9.5	2.12132	19	0.16044	0.201426	0.180933	0.0289818	3.52381	2.23077	2.87729	0.914318	0.960857	69.0128	
23	28	23	28	25.5	3.53553	51	-0.171195	0.054623	-0.0582858	0.159677	6.78095	7.44615	7.11355	0.470368	0.831713	42.7436	
13	42	12	41	27.5	20.5061	54	-0.69124	0.490401	-0.100419	0.835547	3.29524	12.4308	7.863	6.4598	0.923347	118.231	
14	37	14	37	25.5	16.2635	51	-1.03542	-0.560258	-0.797841	0.335993	3.18095	8.25231	5.71663	3.58599	0.990303	662.664	
1	16	1	16	8.5	10.6066	17	-1.15945	1.21008	0.0253154	1.67551	0.133333	5.64308	2.88821	3.89598	0.992609	495.221	
22	18	20	16	20	2.82843	38	0.404045	0.388514	0.39628	0.0109825	7.42857	5.23385	6.33121	1.55191	0.966229	178.587	
3	2	3	2	2.5	0.707107	5	1.07848	-0.406615	0.335933	1.05012	1.25714	0.424615	0.840879	0.588686	0.991872	89.1154	
532	30	517	15	281	354.968	547	0.527107	-0.236844	0.145131	0.540195	183	7.36	95.18	124.196	0.736773	289.718	
46	40	44	38	43	4.24264	84	-0.755473	0.612666	-0.0714034	0.96742	11.6571	12.1815	11.9193	0.370804	0.859992	85.5949	
6	20	6	20	13	9.89949	26	-1.31453	-0.56908	-0.941804	0.527111	1.15238	4.40923	2.78081	2.30294	0.969557	106.018	
16	228	11	223	122	149.907	239	1.73648	2.2392	1.98784	0.355475	7.04762	93.4862	50.2669	61.1213	0.766412	256.441	
13	4	13	4	8.5	6.36396	17	-0.934772	-1.26004	-1.09741	0.230003	3.04762	0.553846	1.80073	1.76336	0.986942	111.285	
31	5	31	5	18	18.3848	36	0.61887	1.19887	0.90887	0.410122	10.9333	1.86462	6.39897	6.41255	0.958774	125.341	
0	40	0	40	20	28.2843	40	0	0.640401	0.3202	0.452832	0	12.2585	6.12923	8.66804	0.976758	336.538	
30	57	26	53	43.5	19.0919	83	0.570112	1.59255	1.08133	0.722971	10.4762	21.1262	15.8012	7.53066	0.695336	55.4462	
79	11	78	10	45	48.0833	89	0.0699614	-0.414527	-0.172283	0.342585	24.6857	2.52308	13.6044	15.6714	0.974661	416.346	
4	4	4	4	4	0	8	0.864461	0.473085	0.668773	0.276745	1.5619	1.23385	1.39788	0.231972	0.990593	143.726	
16	25	15	24	20.5	6.36396	40	1.73648	0.821118	1.2788	0.64726	7.04762	8.02154	7.53458	0.688665	0.903975	79.7718	
112	192	56	136	152	56.5685	248	2.24043	1.60599	1.92321	0.448616	52.019	70.7323	61.3757	13.2323	0.452993	114.659	
9	22	9	22	15.5	9.19239	31	0.0692899	-1.00748	-0.469094	0.76139	2.81905	4.16	3.48952	0.948197	0.976915	159.179	
34	5	33	4	19.5	20.5061	38	-0.563081	0.0942074	-0.234437	0.464773	9.06667	1.35385	5.21026	5.45379	0.958359	99.9795	
2	51	2	51	26.5	34.6482	53	-0.594191	1.93886	0.672336	1.79114	0.47619	20.1385	10.3073	13.9033	0.780113	56.9974	
8	569	5	566	288.5	396.687	574	-0.147356	1.5828	0.717721	1.2234	2.3619	208.24	105.301	145.578	0.695357	414.903	
37	15	37	15	26	15.5563	52	0.0398356	-0.506836	-0.2335	0.386555	11.4857	3.35692	7.42132	5.74792	0.94776	121.146	
23	63	22	62	43	28.2843	85	-0.0151573	-0.324058	-0.169608	0.218426	7.04762	15.1231	11.0853	5.71021	0.950049	243.703	
199	19	195	15	109	127.279	214	2.24218	-1.02531	0.608438	2.31046	92.2286	3.54769	47.8881	62.7069	0.731595	143.046	
85	354	45	314	219.5	190.212	399	-2.39832	3.67216	0.63692	4.29248	11.7905	178.342	95.066	117.769	0.468006	201.769	
14	23	14	23	18.5	6.36396	37	-1.66673	1.07777	-0.294479	1.94065	2.49524	7.81538	5.15531	3.76191	0.962597	157.218	
12	275	9	272	143.5	185.969	284	-0.779221	0.877433	0.0491057	1.17143	2.95238	87.9815	45.467	60.1247	0.787965	260.223	
16	47	15	46	31.5	21.9203	62	1.2544	0.326634	0.790516	0.656027	6.45714	13.3723	9.91473	4.88976	0.974846	432.064	
16	5	16	5	10.5	7.77817	21	-1.60701	-1.17682	-1.39192	0.304194	2.95238	0.766154	1.85927	1.5459	0.991219	176.905	
36	11	36	11	23.5	17.6777	47	0.699718	-0.985652	-0.142967	1.19174	12.8952	2.02769	7.46147	7.68452	0.91459	70.7923	
54	63	52	61	58.5	6.36396	115	-1.42531	1.66721	0.120953	2.18674	11.1238	23.6431	17.3834	8.85246	0.951994	397.305	
20	0	20	0	10	14.1421	20	0.0644156	0	0.0322078	0.0455487	6.24762	0	3.12381	4.41773	0.854456	16.2	
5	15	5	15	10	7.07107	20	0.846963	0.832737	0.83985	0.0100595	1.92381	4.87385	3.39883	2.08599	0.973164	141.779	
3	33	3	33	18	21.2132	36	-0.395378	-0.527085	-0.461232	0.0931311	0.8	7.42769	4.11385	4.68649	0.976765	216.446	
6	53	6	53	29.5	33.234	59	-1.22419	0.57818	-0.323003	1.27446	1.2	15.9846	8.59231	10.4543	0.978343	491.151	
31	16	31	16	23.5	10.6066	47	-0.577235	-1.52177	-1.0495	0.667883	8.22857	2.36923	5.2989	4.14318	0.988392	386.036	
36	4	36	4	20	22.6274	40	0.637596	-1.52668	-0.444542	1.53037	12.7333	0.449231	6.59128	8.68617	0.977457	217.097	
9	10	8	9	9.5	0.707107	18	1.77235	0.646739	1.20955	0.795931	4.07619	3.13846	3.60733	0.663074	0.969857	115.405	
8	469	5	466	238.5	325.976	474	-1.03115	2.66414	0.816495	2.61296	1.77143	205.015	103.393	143.715	0.637081	338.149	
0	15	0	15	7.5	10.6066	15	0	1.47128	0.735638	1.04035	0	5.59692	2.79846	3.95762	0.917113	42.5769	
27	9	27	9	18	12.7279	36	0.566619	-1.44855	-0.440966	1.42494	9.42857	1.29538	5.36198	5.75103	0.970375	143.305	
59	57	58	56	58	1.41421	115	1.12861	-1.53097	-0.201179	1.88061	22.8762	8.98769	15.9319	9.82065	0.913253	162.838	
15	71	12	68	43	39.598	83	-0.777888	1.6801	0.451106	1.73806	3.71429	26.6738	15.1941	16.2349	0.966842	552.985	
13	24	13	24	18.5	7.77817	37	-1.66537	-0.37116	-1.01826	0.915144	2.30476	5.64923	3.977	2.3649	0.919748	55.0103	
23	31	22	30	27	5.65685	53	0.458527	2.0919	1.27521	1.15497	7.85714	12.6923	10.2747	3.41898	0.950085	218.895	
57	27	55	25	42	21.2132	82	-0.753275	-1.04648	-0.899879	0.207329	14.4762	5.06462	9.7704	6.65499	0.952854	180.277	
11	10	11	10	10.5	0.707107	21	0.702974	0.412348	0.557661	0.205504	4	2.95077	3.47538	0.741918	0.985818	234.751	
8	23	8	23	15.5	10.6066	31	0.0522101	-1.52614	-0.736965	1.11606	2.49524	3.49538	2.99531	0.70721	0.992934	443.736	
30	12	30	12	21	12.7279	42	1.50846	-1.1632	0.172628	1.88915	12.5333	2.05846	7.2959	7.40685	0.954543	129.331	
37	19	37	19	28	12.7279	56	1.82696	0.936246	1.3816	0.62983	16.2667	6.28615	11.2764	7.05729	0.982511	565.554	
23	44	23	44	33.5	14.8492	67	0.608992	0.0705311	0.339761	0.380749	8.11429	11.7446	9.92945	2.56703	0.984819	687.341	
19	39	19	39	29	14.1421	58	0.0894132	-0.530133	-0.22036	0.438086	5.97143	8.78462	7.37802	1.98922	0.977292	342.026	
44	27	44	27	35.5	12.0208	71	-1.3386	-0.0024875	-0.670542	0.944772	9.30476	7.07077	8.18777	1.57967	0.983479	476.797	
36	17	36	17	26.5	13.435	53	0.728951	1.2293	0.979124	0.353798	12.9714	6.00923	9.49033	4.92302	0.911506	97.0282	
5	12	5	12	8.5	4.94975	17	-1.15871	0.0131015	-0.572806	0.828599	1.00952	3.15692	2.08322	1.51844	0.913444	27.2949	
9	6	9	6	7.5	2.12132	15	0.19831	-0.26072	-0.0312052	0.324584	2.91429	1.43385	2.17407	1.04683	0.985811	138.697	
1	21	1	21	11	14.1421	22	0.23502	-0.418029	-0.0915042	0.461775	0.342857	4.86462	2.60374	3.19737	0.943289	56.5846	
20	20	19	19	20	0	39	1.59924	-1.70146	-0.0511118	2.33394	8.55238	2.75385	5.65311	4.10018	0.982852	282.708	
49	30	45	26	39.5	13.435	75	-0.528353	-0.920973	-0.724663	0.277624	13.219	5.91077	9.56491	5.16773	0.817627	47.7205	
3	13	3	13	8	7.07107	16	-1.685	0.765469	-0.459768	1.73275	0.4	4.17231	2.28615	2.66742	0.991788	342.71	
8	26	8	26	17	12.7279	34	-1.34475	0.617731	-0.363512	1.38769	1.5619	7.96	4.76095	4.52414	0.902894	57.5103	
0	8	0	8	4	5.65685	8	0	0.778238	0.389119	0.550297	0	2.61538	1.30769	1.84936	0.992372	219.462	
41	28	40	27	34.5	9.19239	68	-0.587289	-0.951814	-0.769551	0.257758	10.8762	5.44615	8.16117	3.83962	0.934944	114.364	
15	10	15	10	12.5	3.53553	25	0.211136	-0.767288	-0.278076	0.69185	4.85714	2.00615	3.43165	2.01595	0.984781	199.426	
0	11	0	11	5.5	7.77817	11	0	-0.662843	-0.331421	0.4687	0	2.30769	1.15385	1.63178	0.995491	327.808	
6	99	6	99	52.5	65.7609	105	0.36583	0.653747	0.509789	0.203588	2.0381	30.28	16.159	19.97	0.742203	74.5564	
7	358	3	354	182.5	248.194	361	-0.637982	1.57258	0.467298	1.5631	1.77143	130.874	66.3226	91.2892	0.707996	273.141	
4	19	4	19	11.5	10.6066	23	0.268817	-1.43084	-0.581012	1.20184	1.33333	2.98154	2.15744	1.16546	0.992714	327.805	
36	2	36	2	19	24.0416	38	-1.55859	-0.93473	-1.24666	0.441137	7.00952	0.295385	3.65245	4.74761	0.965594	79.4872	
392	1	392	1	196.5	276.479	393	3.14224	-0.310532	1.41585	2.44148	205.819	0.212308	103.016	145.386	0.528216	182.915	
19	44	19	44	31.5	17.6777	63	0.322108	0.51959	0.420849	0.139641	6.30476	13.1077	9.70623	4.8104	0.908824	116.118	
579	85	536	42	332	349.311	621	3.26813	2.37792	2.82302	0.629468	308.848	35.8708	172.359	193.024	0.566958	343.669	
